,order_number,line_item,order_date,delivery_date,customerkey,storekey,productkey,quantity,currency_code,gender,name,city,state_code,state,zip_code,country,continent,birthday,date,currency,exchange,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,square_meters,open_date
4871,1510004,2,2019-02-18,Not Available,577141,24,1640,3,EUR,Male,Dominik Hoffmann,Ronneburg,HE,Hessen,63549,Germany,Europe,1961-07-10,2019-02-18,EUR,0.8828,Contoso DVD 60 DVD Storage Binder L20 Red,Contoso,Red,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
4872,1316012,1,2018-08-08,Not Available,574566,24,75,6,EUR,Male,Paul Hertz,Darmstadt,HE,Hessen,64293,Germany,Europe,1976-06-24,2018-08-08,EUR,0.8629,NT Bluetooth Active Headphones E202 White,Northwind Traders,White,17.45,37.95,106,Bluetooth Headphones,1,Audio,1855.0,2012-12-15
4873,2185016,1,2020-12-24,Not Available,428496,24,686,2,EUR,Female,Janina Klug,Runkel,HE,Hessen,65594,Germany,Europe,1964-02-05,2020-12-24,EUR,0.8201,Proseware Duplex Scanner M200 Grey,Proseware,Grey,68.52,149.0,306,"Printers, Scanners & Fax",3,Computers,1855.0,2012-12-15
4874,1315000,3,2018-08-07,Not Available,503508,24,426,3,EUR,Female,Anna Meier,Elz,HE,Hessen,65604,Germany,Europe,1936-04-02,2018-08-07,EUR,0.8619,Adventure Works Desktop PC1.80 ED182 Black,Adventure Works,Black,254.86,499.9,303,Desktops,3,Computers,1855.0,2012-12-15
4875,1330018,1,2018-08-22,Not Available,501361,24,153,2,EUR,Male,Dirk Biermann,Wiesbaden,HE,Hessen,65183,Germany,Europe,1981-08-13,2018-08-22,EUR,0.8609,"Adventure Works 26"" 720p LCD HDTV M140 Silver",Adventure Works,Silver,216.12,469.97,201,Televisions,2,TV and Video,1855.0,2012-12-15
4876,1422016,3,2018-11-22,Not Available,489501,24,1565,1,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2018-11-22,EUR,0.877,The Phone Company PDA Handheld 3.5 inch M610 White,The Phone Company,White,117.27,255.0,504,Smart phones & PDAs,5,Cell phones,1855.0,2012-12-15
4877,370005,1,2016-01-05,Not Available,584095,24,1610,2,EUR,Male,Markus Duerr,Darmstadt,HE,Hessen,64297,Germany,Europe,1936-12-10,2016-01-05,EUR,0.9306,SV DVD 15-Inch Player Portable L200 Silver,Southridge Video,Silver,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
4878,1653027,2,2019-07-11,Not Available,574566,24,106,1,EUR,Male,Paul Hertz,Darmstadt,HE,Hessen,64293,Germany,Europe,1976-06-24,2019-07-11,EUR,0.8861,WWI Stereo Bluetooth Headphones New Generation M370 Black,Wide World Importers,Black,61.16,132.99,106,Bluetooth Headphones,1,Audio,1855.0,2012-12-15
4879,1580013,3,2019-04-29,Not Available,489501,24,106,2,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2019-04-29,EUR,0.8969,WWI Stereo Bluetooth Headphones New Generation M370 Black,Wide World Importers,Black,61.16,132.99,106,Bluetooth Headphones,1,Audio,1855.0,2012-12-15
4880,1233016,2,2018-05-17,Not Available,568333,24,1674,3,EUR,Male,Jürgen Amsel,Immenhausen,HE,Hessen,34376,Germany,Europe,1945-09-21,2018-05-17,EUR,0.8471,MGS Hand Games for students E400 Red,Tailspin Toys,Red,3.56,6.99,701,Boxed Games,7,Games and Toys,1855.0,2012-12-15
4881,1497019,1,2019-02-05,Not Available,528629,24,1720,3,EUR,Female,Susanne Frankfurter,Wohratal,HE,Hessen,35288,Germany,Europe,1969-06-14,2019-02-05,EUR,0.8754,MGS Zoo Tycoon 2: African Adventure M280,Tailspin Toys,Black,32.25,70.13,702,Download Games,7,Games and Toys,1855.0,2012-12-15
4882,1053002,1,2017-11-18,Not Available,522615,24,430,3,EUR,Female,Birgit Fink,Angelburg,HE,Hessen,35719,Germany,Europe,1976-07-01,2017-11-18,EUR,0.8478,Adventure Works Desktop PC1.60 ED160 Brown,Adventure Works,Brown,137.63,269.95,303,Desktops,3,Computers,1855.0,2012-12-15
4883,1767008,1,2019-11-02,Not Available,470470,24,1592,2,EUR,Female,Mandy Lowe,Erzhausen,HE,Hessen,64390,Germany,Europe,1955-04-02,2019-11-02,EUR,0.8977,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Red,8.27,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
4884,1094010,2,2017-12-29,Not Available,567521,24,444,1,EUR,Male,Marko Fruehauf,Lorch,HE,Hessen,65391,Germany,Europe,1967-10-02,2017-12-29,EUR,0.8338,WWI Desktop PC2.33 X2330 Black,Wide World Importers,Black,304.48,919.0,303,Desktops,3,Computers,1855.0,2012-12-15
4885,1980012,1,2020-06-02,Not Available,501361,24,444,7,EUR,Male,Dirk Biermann,Wiesbaden,HE,Hessen,65183,Germany,Europe,1981-08-13,2020-06-02,EUR,0.8949,WWI Desktop PC2.33 X2330 Black,Wide World Importers,Black,304.48,919.0,303,Desktops,3,Computers,1855.0,2012-12-15
4886,1315000,4,2018-08-07,Not Available,503508,24,1750,4,EUR,Female,Anna Meier,Elz,HE,Hessen,65604,Germany,Europe,1936-04-02,2018-08-07,EUR,0.8619,MGS Bicycle Card Games X600,Tailspin Toys,White,36.11,109.0,702,Download Games,7,Games and Toys,1855.0,2012-12-15
4887,1580013,1,2019-04-29,Not Available,489501,24,1576,4,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2019-04-29,EUR,0.8969,SV DVD Movies E100 Yellow,Southridge Video,Yellow,6.62,12.99,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
4888,1053002,2,2017-11-18,Not Available,522615,24,1540,2,EUR,Female,Birgit Fink,Angelburg,HE,Hessen,35719,Germany,Europe,1976-07-01,2017-11-18,EUR,0.8478,The Phone Company PDA Wifi 4.7-inch L290 Silver,The Phone Company,Silver,125.9,380.0,504,Smart phones & PDAs,5,Cell phones,1855.0,2012-12-15
4889,1438024,1,2018-12-08,Not Available,568333,24,72,1,EUR,Male,Jürgen Amsel,Immenhausen,HE,Hessen,34376,Germany,Europe,1945-09-21,2018-12-08,EUR,0.8794,NT Wireless Bluetooth Stereo Headphones E102 Blue,Northwind Traders,Blue,22.05,47.95,106,Bluetooth Headphones,1,Audio,1855.0,2012-12-15
4890,1276004,3,2018-06-29,Not Available,470470,24,72,1,EUR,Female,Mandy Lowe,Erzhausen,HE,Hessen,64390,Germany,Europe,1955-04-02,2018-06-29,EUR,0.8578,NT Wireless Bluetooth Stereo Headphones E102 Blue,Northwind Traders,Blue,22.05,47.95,106,Bluetooth Headphones,1,Audio,1855.0,2012-12-15
4891,1588019,3,2019-05-07,Not Available,574566,24,1672,5,EUR,Male,Paul Hertz,Darmstadt,HE,Hessen,64293,Germany,Europe,1976-06-24,2019-05-07,EUR,0.8941,MGS Hand Games for Office worker L299 Black,Tailspin Toys,Black,5.6,16.89,701,Boxed Games,7,Games and Toys,1855.0,2012-12-15
4892,1233016,1,2018-05-17,Not Available,568333,24,1468,1,EUR,Male,Jürgen Amsel,Immenhausen,HE,Hessen,34376,Germany,Europe,1945-09-21,2018-05-17,EUR,0.8471,Contoso Touch Screen Phones - CRT M11 Black,Contoso,Black,86.91,189.0,503,Touch Screen Phones,5,Cell phones,1855.0,2012-12-15
4893,1884046,2,2020-02-27,Not Available,522979,24,1814,7,EUR,Male,Luca Beckenbauer,Fürth,HE,Hessen,64658,Germany,Europe,1990-02-22,2020-02-27,EUR,0.9121,MGS Zoo Tycoon2009 E170,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,1855.0,2012-12-15
4894,1462017,3,2019-01-01,Not Available,536368,24,46,6,EUR,Male,Michael Schuster,Kiedrich,HE,Hessen,65399,Germany,Europe,1989-02-08,2019-01-01,EUR,0.8734,WWI 1GB Pulse Smart pen E50 White,Wide World Importers,White,76.45,149.95,104,Recording Pen,1,Audio,1855.0,2012-12-15
4895,1135002,1,2018-02-08,Not Available,591374,24,46,7,EUR,Male,Wolfgang Unger,Wiesbaden,HE,Hessen,65197,Germany,Europe,1975-05-30,2018-02-08,EUR,0.8162,WWI 1GB Pulse Smart pen E50 White,Wide World Importers,White,76.45,149.95,104,Recording Pen,1,Audio,1855.0,2012-12-15
4896,521012,1,2016-06-04,Not Available,445298,24,1670,3,EUR,Female,Juliane Herrmann,Trebur,HE,Hessen,65468,Germany,Europe,1999-12-05,2016-06-04,EUR,0.8965,MGS Hand Games women M400 Black,Tailspin Toys,Black,4.13,8.99,701,Boxed Games,7,Games and Toys,1855.0,2012-12-15
4897,1095002,3,2017-12-30,Not Available,404359,24,95,7,EUR,Female,Sarah Scherer,Taunusstein,HE,Hessen,65232,Germany,Europe,1993-08-31,2017-12-30,EUR,0.8338,WWI Stereo Bluetooth Headphones E1000 Silver,Wide World Importers,Silver,34.36,67.4,106,Bluetooth Headphones,1,Audio,1855.0,2012-12-15
4898,1094010,4,2017-12-29,Not Available,567521,24,347,8,EUR,Male,Marko Fruehauf,Lorch,HE,Hessen,65391,Germany,Europe,1967-10-02,2017-12-29,EUR,0.8338,Fabrikam Laptop14.1 M4100 White,Fabrikam,White,269.48,586.0,301,Laptops,3,Computers,1855.0,2012-12-15
4899,1422016,1,2018-11-22,Not Available,489501,24,2489,2,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2018-11-22,EUR,0.877,Contoso Rubberized Skin BlackBerry E100 Silver,Contoso,Silver,7.64,14.99,505,Cell phones Accessories,5,Cell phones,1855.0,2012-12-15
4900,1694002,1,2019-08-21,Not Available,567521,24,1782,10,EUR,Male,Marko Fruehauf,Lorch,HE,Hessen,65391,Germany,Europe,1967-10-02,2019-08-21,EUR,0.9006,MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008 E138,Tailspin Toys,Silver,21.92,43.0,702,Download Games,7,Games and Toys,1855.0,2012-12-15
4901,1645026,3,2019-07-03,Not Available,489501,24,416,3,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2019-07-03,EUR,0.8855,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,Silver,321.05,969.0,303,Desktops,3,Computers,1855.0,2012-12-15
4902,1315000,1,2018-08-07,Not Available,503508,24,993,5,EUR,Female,Anna Meier,Elz,HE,Hessen,65604,Germany,Europe,1936-04-02,2018-08-07,EUR,0.8619,A. Datum Consumer Digital Camera E100 Silver,A. Datum,Silver,143.26,281.0,401,Digital Cameras,4,Cameras and camcorders,1855.0,2012-12-15
4903,1462017,4,2019-01-01,Not Available,536368,24,1511,2,EUR,Male,Michael Schuster,Kiedrich,HE,Hessen,65399,Germany,Europe,1989-02-08,2019-01-01,EUR,0.8734,The Phone Company Microsoft Windows Mobile M200 Gold,The Phone Company,Gold,105.31,229.0,504,Smart phones & PDAs,5,Cell phones,1855.0,2012-12-15
4904,1532013,4,2019-03-12,Not Available,564341,24,1232,2,EUR,Female,Sabrina Seiler,Vellmar,HE,Hessen,34246,Germany,Europe,1999-08-01,2019-03-12,EUR,0.8869,Fabrikam Business Videographer 1'' 25mm M600 Black,Fabrikam,Black,408.36,888.0,405,Camcorders,4,Cameras and camcorders,1855.0,2012-12-15
4905,1276004,5,2018-06-29,Not Available,470470,24,103,1,EUR,Female,Mandy Lowe,Erzhausen,HE,Hessen,64390,Germany,Europe,1955-04-02,2018-06-29,EUR,0.8578,WWI Wireless Bluetooth Stereo Headphones M270 Black,Wide World Importers,Black,52.88,115.0,106,Bluetooth Headphones,1,Audio,1855.0,2012-12-15
4906,1506014,1,2019-02-14,Not Available,559303,24,446,1,EUR,Male,Dennis Rothstein,Königstein im Taunus,HE,Hessen,61462,Germany,Europe,1985-07-10,2019-02-14,EUR,0.8875,WWI Desktop PC1.60 E1600 Black,Wide World Importers,Black,112.14,219.95,303,Desktops,3,Computers,1855.0,2012-12-15
4907,1884046,3,2020-02-27,Not Available,522979,24,1136,1,EUR,Male,Luca Beckenbauer,Fürth,HE,Hessen,64658,Germany,Europe,1990-02-22,2020-02-27,EUR,0.9121,Fabrikam SLR Camera X150 Orange,Fabrikam,Orange,159.2,480.5,402,Digital SLR Cameras,4,Cameras and camcorders,1855.0,2012-12-15
4908,1746038,2,2019-10-12,Not Available,522979,24,1623,6,EUR,Male,Luca Beckenbauer,Fürth,HE,Hessen,64658,Germany,Europe,1990-02-22,2019-10-12,EUR,0.9056,Contoso DVD Recorder L210 Silver,Contoso,Silver,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
4909,1580013,4,2019-04-29,Not Available,489501,24,1531,1,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2019-04-29,EUR,0.8969,The Phone Company PDA Handheld 4.7 inch L650 Black,The Phone Company,Black,128.88,389.0,504,Smart phones & PDAs,5,Cell phones,1855.0,2012-12-15
4910,710004,1,2016-12-10,Not Available,522979,24,1715,1,EUR,Male,Luca Beckenbauer,Fürth,HE,Hessen,64658,Germany,Europe,1990-02-22,2016-12-10,EUR,0.9471,MGS Shadow-run M230,Tailspin Toys,White,32.25,70.13,702,Download Games,7,Games and Toys,1855.0,2012-12-15
4911,2015003,1,2020-07-07,Not Available,574566,24,1575,9,EUR,Male,Paul Hertz,Darmstadt,HE,Hessen,64293,Germany,Europe,1976-06-24,2020-07-07,EUR,0.8857,SV DVD Player M140 Gold,Southridge Video,Gold,28.05,60.99,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
4912,1352007,2,2018-09-13,Not Available,489501,24,738,1,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2018-09-13,EUR,0.8606,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Green,Proseware,Green,75.54,228.0,306,"Printers, Scanners & Fax",3,Computers,1855.0,2012-12-15
4913,1884046,4,2020-02-27,Not Available,522979,24,1372,7,EUR,Male,Luca Beckenbauer,Fürth,HE,Hessen,64658,Germany,Europe,1990-02-22,2020-02-27,EUR,0.9121,Contoso 2-Line Speakerphone M109 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones,1855.0,2012-12-15
4914,1742004,2,2019-10-08,Not Available,584095,24,71,4,EUR,Male,Markus Duerr,Darmstadt,HE,Hessen,64297,Germany,Europe,1936-12-10,2019-10-08,EUR,0.9102,NT Wireless Bluetooth Stereo Headphones E102 Black,Northwind Traders,Black,22.05,47.95,106,Bluetooth Headphones,1,Audio,1855.0,2012-12-15
4915,1409018,2,2018-11-09,Not Available,434588,24,1220,2,EUR,Female,Sandra Hertz,Reinheim,HE,Hessen,64354,Germany,Europe,1951-09-19,2018-11-09,EUR,0.8814,Fabrikam Budget Moviemaker 1'' 25mm E400 Black,Fabrikam,Black,230.44,452.0,405,Camcorders,4,Cameras and camcorders,1855.0,2012-12-15
4916,1588019,1,2019-05-07,Not Available,574566,24,437,1,EUR,Male,Paul Hertz,Darmstadt,HE,Hessen,64293,Germany,Europe,1976-06-24,2019-05-07,EUR,0.8941,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,White,254.86,499.9,303,Desktops,3,Computers,1855.0,2012-12-15
4917,1746038,1,2019-10-12,Not Available,522979,24,1505,6,EUR,Male,Luca Beckenbauer,Fürth,HE,Hessen,64658,Germany,Europe,1990-02-22,2019-10-12,EUR,0.9056,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,The Phone Company,Pink,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,1855.0,2012-12-15
4918,1683019,1,2019-08-10,Not Available,553840,24,1070,1,EUR,Female,Gabriele Maier,Biebertal,HE,Hessen,35444,Germany,Europe,1979-07-31,2019-08-10,EUR,0.893,A. Datum SLR Camera M141 Blue,A. Datum,Blue,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders,1855.0,2012-12-15
4919,1151003,1,2018-02-24,Not Available,598454,24,458,3,EUR,Male,Kevin Hertz,Bad Soden am Taunus,HE,Hessen,65812,Germany,Europe,1986-12-26,2018-02-24,EUR,0.8131,WWI Desktop PC1.80 E1800 White,Wide World Importers,White,117.21,229.9,303,Desktops,3,Computers,1855.0,2012-12-15
4920,1531011,1,2019-03-11,Not Available,598454,24,1636,2,EUR,Male,Kevin Hertz,Bad Soden am Taunus,HE,Hessen,65812,Germany,Europe,1986-12-26,2019-03-11,EUR,0.8894,Contoso DVD 55DVD Storage Binder M56 Silver,Contoso,Silver,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
4921,1151043,3,2018-02-24,Not Available,480516,24,1456,4,EUR,Female,Christina Holtzmann,Fuldabrück,HE,Hessen,34277,Germany,Europe,1992-03-27,2018-02-24,EUR,0.8131,The Phone Company Sharp Touch Screen Phones M910 Gold,The Phone Company,Gold,138.42,301.0,503,Touch Screen Phones,5,Cell phones,1855.0,2012-12-15
4922,1696014,1,2019-08-23,Not Available,536368,24,73,1,EUR,Male,Michael Schuster,Kiedrich,HE,Hessen,65399,Germany,Europe,1989-02-08,2019-08-23,EUR,0.9038,NT Wireless Bluetooth Stereo Headphones E102 White,Northwind Traders,White,22.05,47.95,106,Bluetooth Headphones,1,Audio,1855.0,2012-12-15
4923,1459003,1,2018-12-29,Not Available,458601,24,1577,2,EUR,Female,Petra Schreiner,Geisenheim,HE,Hessen,65366,Germany,Europe,1962-10-27,2018-12-29,EUR,0.8731,SV DVD Recorder L200 Black,Southridge Video,Black,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
4924,1510004,1,2019-02-18,Not Available,577141,24,2496,4,EUR,Male,Dominik Hoffmann,Ronneburg,HE,Hessen,63549,Germany,Europe,1961-07-10,2019-02-18,EUR,0.8828,Headphone Adapter for Contoso Phone E130 Silver,Contoso,Silver,5.09,9.99,505,Cell phones Accessories,5,Cell phones,1855.0,2012-12-15
4925,1064007,1,2017-11-29,Not Available,404359,24,2087,1,EUR,Female,Sarah Scherer,Taunusstein,HE,Hessen,65232,Germany,Europe,1993-08-31,2017-11-29,EUR,0.8455,Contoso Water Heater 4.0GPM M1250 White,Contoso,White,363.75,791.0,804,Water Heaters,8,Home Appliances,1855.0,2012-12-15
4926,1153013,2,2018-02-26,Not Available,591374,24,445,3,EUR,Male,Wolfgang Unger,Wiesbaden,HE,Hessen,65197,Germany,Europe,1975-05-30,2018-02-26,EUR,0.8117,WWI Desktop PC2.30 M2300 Black,Wide World Importers,Black,257.06,559.0,303,Desktops,3,Computers,1855.0,2012-12-15
4927,2015003,2,2020-07-07,Not Available,574566,24,445,2,EUR,Male,Paul Hertz,Darmstadt,HE,Hessen,64293,Germany,Europe,1976-06-24,2020-07-07,EUR,0.8857,WWI Desktop PC2.30 M2300 Black,Wide World Importers,Black,257.06,559.0,303,Desktops,3,Computers,1855.0,2012-12-15
4928,1422016,2,2018-11-22,Not Available,489501,24,90,1,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2018-11-22,EUR,0.877,NT Wireless Transmitter and Bluetooth Headphones M150 Silver,Northwind Traders,Silver,49.69,149.99,106,Bluetooth Headphones,1,Audio,1855.0,2012-12-15
4929,1580013,6,2019-04-29,Not Available,489501,24,86,1,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2019-04-29,EUR,0.8969,NT Wireless Bluetooth Stereo Headphones M402 Black,Northwind Traders,Black,45.98,99.99,106,Bluetooth Headphones,1,Audio,1855.0,2012-12-15
4930,1479020,1,2019-01-18,Not Available,467182,24,1680,8,EUR,Male,Maik Kalb,Bad Vilbel,HE,Hessen,61118,Germany,Europe,1992-10-17,2019-01-18,EUR,0.877,MGS Hand Games for students E400 Silver,Tailspin Toys,Silver,3.56,6.99,701,Boxed Games,7,Games and Toys,1855.0,2012-12-15
4931,429003,2,2016-03-04,Not Available,536368,24,1284,1,EUR,Male,Michael Schuster,Kiedrich,HE,Hessen,65399,Germany,Europe,1989-02-08,2016-03-04,EUR,0.9116,Contoso Mini Battery Charger Kit E320 Black,Contoso,Black,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,1855.0,2012-12-15
4932,1645026,4,2019-07-03,Not Available,489501,24,1319,1,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2019-07-03,EUR,0.8855,Contoso Multi-line phones M30 Black,Contoso,Black,10.57,22.99,501,Home & Office Phones,5,Cell phones,1855.0,2012-12-15
4933,1151043,2,2018-02-24,Not Available,480516,24,1708,1,EUR,Female,Christina Holtzmann,Fuldabrück,HE,Hessen,34277,Germany,Europe,1992-03-27,2018-02-24,EUR,0.8131,MGS Collector's M160,Tailspin Toys,Black,32.25,70.13,702,Download Games,7,Games and Toys,1855.0,2012-12-15
4934,1443022,3,2018-12-13,Not Available,480516,24,1094,1,EUR,Female,Christina Holtzmann,Fuldabrück,HE,Hessen,34277,Germany,Europe,1992-03-27,2018-12-13,EUR,0.8794,Contoso SLR Camera M144 Gold,Contoso,Gold,152.68,332.0,402,Digital SLR Cameras,4,Cameras and camcorders,1855.0,2012-12-15
4935,1580013,2,2019-04-29,Not Available,489501,24,1780,2,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2019-04-29,EUR,0.8969,MGS Zoo Tycoon 2: African Adventure 2008 E136,Tailspin Toys,Blue,21.92,43.0,702,Download Games,7,Games and Toys,1855.0,2012-12-15
4936,1759022,1,2019-10-25,Not Available,470470,24,536,2,EUR,Female,Mandy Lowe,Erzhausen,HE,Hessen,64390,Germany,Europe,1955-04-02,2019-10-25,EUR,0.9003,WWI LCD17 E205 White,Wide World Importers,White,50.47,99.0,304,Monitors,3,Computers,1855.0,2012-12-15
4937,429003,4,2016-03-04,Not Available,536368,24,1107,3,EUR,Male,Michael Schuster,Kiedrich,HE,Hessen,65399,Germany,Europe,1989-02-08,2016-03-04,EUR,0.9116,"Contoso SLR Camera 35"" M358 Orange",Contoso,Orange,164.63,358.0,402,Digital SLR Cameras,4,Cameras and camcorders,1855.0,2012-12-15
4938,1506014,2,2019-02-14,Not Available,559303,24,29,1,EUR,Male,Dennis Rothstein,Königstein im Taunus,HE,Hessen,61462,Germany,Europe,1985-07-10,2019-02-14,EUR,0.8875,Contoso 32GB Video MP3 Player M3200 White,Contoso,White,84.49,255.0,101,MP4&MP3,1,Audio,1855.0,2012-12-15
4939,2150001,2,2020-11-19,Not Available,470470,24,1643,1,EUR,Female,Mandy Lowe,Erzhausen,HE,Hessen,64390,Germany,Europe,1955-04-02,2020-11-19,EUR,0.8452,Contoso DVD External DVD Burner M200 Grey,Contoso,Grey,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
4940,1094010,5,2017-12-29,Not Available,567521,24,1643,1,EUR,Male,Marko Fruehauf,Lorch,HE,Hessen,65391,Germany,Europe,1967-10-02,2017-12-29,EUR,0.8338,Contoso DVD External DVD Burner M200 Grey,Contoso,Grey,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
4941,1742004,3,2019-10-08,Not Available,584095,24,143,1,EUR,Male,Markus Duerr,Darmstadt,HE,Hessen,64297,Germany,Europe,1936-12-10,2019-10-08,EUR,0.9102,"Adventure Works 15.6"" LCD TV M130W White",Adventure Works,White,152.94,299.99,201,Televisions,2,TV and Video,1855.0,2012-12-15
4942,1742004,4,2019-10-08,Not Available,584095,24,265,2,EUR,Male,Markus Duerr,Darmstadt,HE,Hessen,64297,Germany,Europe,1936-12-10,2019-10-08,EUR,0.9102,Contoso Home Theater System 2.1 Channel M1230 Silver,Contoso,Silver,183.54,360.0,203,Home Theater System,2,TV and Video,1855.0,2012-12-15
4943,1095039,2,2017-12-30,Not Available,536368,24,1997,3,EUR,Male,Michael Schuster,Kiedrich,HE,Hessen,65399,Germany,Europe,1989-02-08,2017-12-30,EUR,0.8338,Fabrikam Microwave 1.6CuFt M1250 Grey,Fabrikam,Grey,82.77,179.99,803,Microwaves,8,Home Appliances,1855.0,2012-12-15
4944,1645026,2,2019-07-03,Not Available,489501,24,1588,1,EUR,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,Europe,1953-09-21,2019-07-03,EUR,0.8855,SV DVD 58 DVD Storage Binder M55 Silver,Southridge Video,Silver,6.39,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",1855.0,2012-12-15
4945,1409018,3,2018-11-09,Not Available,434588,24,1506,7,EUR,Female,Sandra Hertz,Reinheim,HE,Hessen,64354,Germany,Europe,1951-09-19,2018-11-09,EUR,0.8814,The Phone Company Smart phones 320 x 320 M86 Pink,The Phone Company,Pink,132.44,288.0,504,Smart phones & PDAs,5,Cell phones,1855.0,2012-12-15
4946,1653027,1,2019-07-11,Not Available,574566,24,1779,2,EUR,Male,Paul Hertz,Darmstadt,HE,Hessen,64293,Germany,Europe,1976-06-24,2019-07-11,EUR,0.8861,MGS Zoo Tycoon2: Marine Mania Expansion Pack 2008 E135,Tailspin Toys,Blue,21.92,43.0,702,Download Games,7,Games and Toys,1855.0,2012-12-15
4947,1588019,4,2019-05-07,Not Available,574566,24,1439,1,EUR,Male,Paul Hertz,Darmstadt,HE,Hessen,64293,Germany,Europe,1976-06-24,2019-05-07,EUR,0.8941,The Phone Company Sharp Touch Screen Phones M910 Grey,The Phone Company,Grey,138.42,301.0,503,Touch Screen Phones,5,Cell phones,1855.0,2012-12-15
4948,778004,1,2017-02-16,Not Available,591374,24,732,3,EUR,Male,Wolfgang Unger,Wiesbaden,HE,Hessen,65197,Germany,Europe,1975-05-30,2017-02-16,EUR,0.9388,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green,Proseware,Green,73.58,160.0,306,"Printers, Scanners & Fax",3,Computers,1855.0,2012-12-15
4949,1153013,3,2018-02-26,Not Available,591374,24,1121,3,EUR,Male,Wolfgang Unger,Wiesbaden,HE,Hessen,65197,Germany,Europe,1975-05-30,2018-02-26,EUR,0.8117,"Fabrikam SLR Camera 35"" X358 Silver Grey",Fabrikam,Silver Grey,144.52,436.2,402,Digital SLR Cameras,4,Cameras and camcorders,1855.0,2012-12-15
4950,2110008,1,2020-10-10,Not Available,467182,24,17,3,EUR,Male,Maik Kalb,Bad Vilbel,HE,Hessen,61118,Germany,Europe,1992-10-17,2020-10-10,EUR,0.8478,Contoso 8GB Super-Slim MP3/Video Player M800 Red,Contoso,Red,50.56,109.95,101,MP4&MP3,1,Audio,1855.0,2012-12-15
4951,1049002,1,2017-11-14,Not Available,428496,24,1756,1,EUR,Female,Janina Klug,Runkel,HE,Hessen,65594,Germany,Europe,1964-02-05,2017-11-14,EUR,0.8514,MGS Age of Empires II Gold Edition E122,Tailspin Toys,Black,33.09,64.9,702,Download Games,7,Games and Toys,1855.0,2012-12-15
4952,1094010,6,2017-12-29,Not Available,567521,24,2509,1,EUR,Male,Marko Fruehauf,Lorch,HE,Hessen,65391,Germany,Europe,1967-10-02,2017-12-29,EUR,0.8338,Contoso Original K1m Li-Ion Standard Battery E170 Black,Contoso,Black,2.07,4.06,505,Cell phones Accessories,5,Cell phones,1855.0,2012-12-15
